,prediction
1360,74.49978785853445
1361,45.499015717072496
1362,80.4984371568634
1363,78.49989168128769
1364,21.49755798859827
1365,18.498237711012425
1366,54.498022251627454
1367,8.497431053846494
1368,79.49842075273872
1369,70.49968350620136
1370,8.497431053846494
1371,14.498111023417565
1372,28.497646177285915
1373,39.49884995848892
1374,93.50027693335721
1375,28.497646177285915
1376,51.49797630698923
1377,89.50017477493685
1378,52.49920594381485
1379,93.49865290526557
1380,95.50032787016242
1381,45.499015717072496
1382,56.49805314928776
1383,36.498765951309586
1384,60.49811553732023
1385,33.49771365854563
1386,30.49859517694387
1387,69.49825846252415
1388,4.497416305180629
1389,28.497646177285915
1390,38.497783936039404
1391,91.50022590265304
1392,2.4974233776156325
1393,18.498237711012425
1394,7.497425309545312
1395,8.497431053846494
1396,57.498068674161594
1397,22.497570034214238
1398,32.498652553941696
1399,74.49978785853445
1400,98.50040410572159
1401,75.499813862207
1402,73.49832297851096
1403,31.497686293387044
1404,1.497437129240706
1405,60.49811553732023
1406,94.50030241330914
1407,75.499813862207
1408,90.50020035112273
1409,83.49848654360349
1410,57.49934009548469
1411,78.49840437859487
1412,69.49965733011427
1413,34.498709465216166
1414,82.49847005283067
1415,85.49851960817256
1416,23.497582283961073
1417,0.49750020521679517
1418,41.49782721405
1419,25.498449363837423
1420,51.49797630698923
1421,16.49750141280851
1422,56.49931336844251
1423,52.49799156625135
1424,53.498006881658014
1425,43.49785647240459
1426,55.49803767465088
1427,10.49797773469199
1428,44.49898827981309
1429,42.497841804551875
1430,38.49882204720263
1431,15.49749098189842
1432,6.497420709190942
1433,66.49821045869888
1434,53.499232880324215
1435,43.49785647240459
1436,40.49781270374678
1437,23.498389920540788
1438,81.49996922522213
1439,49.499124790697756
1440,80.4984371568634
1441,38.49882204720263
1442,32.498652553941696
1443,17.497512173034742
1444,82.49847005283067
1445,18.498237711012425
1446,65.4981945347916
1447,10.49797773469199
1448,55.499286591163376
1449,36.498765951309586
1450,63.49816280843861
1451,77.49986577295631
1452,59.499393404067185
1453,82.49847005283067
1454,87.50012354691964
1455,50.49915190070299
1456,48.49793088308929
1457,46.497900913982825
1458,46.497900913982825
1459,9.497437733036564
1460,80.49994340685119
1461,26.49847882742998
1462,77.49986577295631
1463,13.497471248279998
1464,77.49986577295631
1465,51.499178951161
1466,21.498329712071577
1467,30.49859517694387
1468,0.49750020521679517
1469,63.49816280843861
1470,29.497659416706785
1471,8.497907371915197
1472,43.49896077041751
1473,78.49989168128769
1474,24.498419731756716
1475,44.49898827981309
1476,17.497512173034742
1477,88.5001491736787
1478,94.50030241330914
1479,83.5000207758591
1480,28.497646177285915
1481,12.49746203265697
1482,85.49851960817256
1483,76.49837172258212
1484,12.498045400768763
1485,79.49991755905984
1486,37.4987940460327
1487,73.4997618217915
1488,5.4974175537583525
1489,69.49825846252415
1490,91.49861943213766
1491,88.5001491736787
1492,84.498503062216
1493,15.498143207275358
1494,13.497471248279998
1495,66.49821045869888
1496,58.498084247956015
1497,75.49835544192753
1498,49.499124790697756
1499,63.49816280843861
1500,34.498709465216166
1501,30.49859517694387
1502,97.49872013026783
1503,27.49763307999911
1504,44.49787121492503
1505,20.498299286873866
1506,46.497900913982825
1507,72.49830679709017
1508,75.49835544192753
1509,5.4977941162553
1510,50.49915190070299
1511,28.498537286796022
1512,56.49805314928776
1513,97.49872013026783
1514,92.49863615677363
1515,59.499393404067185
1516,96.49870329008981
1517,48.49909761931287
1518,19.498268626140483
1519,44.49787121492503
1520,90.49860273175194
1521,79.49842075273872
1522,82.49999501471589
1523,77.49838803501025
1524,51.499178951161
1525,7.497425309545312
1526,55.499286591163376
1527,88.5001491736787
1528,9.497942944641137
1529,18.498237711012425
1530,60.49811553732023
1531,17.497512173034742
1532,9.497437733036564
1533,0.49750020521679517
1534,1.4976055331088964
1535,1.4976055331088964
1536,49.499124790697756
1537,36.49775552810045
1538,2.4974233776156325
1539,71.49829065012734
1540,75.49835544192753
1541,6.497420709190942
1542,75.49835544192753
1543,24.498419731756716
1544,53.499232880324215
1545,59.499393404067185
1546,44.49787121492503
1547,84.50004650916262
1548,84.50004650916262
1549,73.4997618217915
1550,65.4981945347916
1551,7.497425309545312
1552,26.497620132819915
1553,64.49817865105642
1554,0.49750020521679517
1555,85.49851960817256
1556,41.49890552494009
1557,29.498566299291152
1558,14.497480913840189
1559,93.49865290526557
1560,14.497480913840189
1561,99.50042947372543
1562,40.49887778332731
1563,34.498709465216166
1564,18.497523233909373
1565,25.498449363837423
1566,11.497453324532845
1567,47.49791586586624
1568,16.498175028281274
1569,7.497870864300365
1570,56.49805314928776
1571,76.49983983346841
1572,69.49965733011427
1573,80.4984371568634
1574,93.49865290526557
1575,5.4974175537583525
1576,65.4981945347916
1577,66.49821045869888
1578,14.498111023417565
1579,99.49875387639335
1580,60.49941998807411
1581,19.498268626140483
1582,96.50035330428092
1583,45.499015717072496
1584,90.50020035112273
1585,52.49920594381485
1586,94.49866967722967
1587,27.498508132166805
1588,59.498099869411114
1589,48.49793088308929
1590,41.49782721405
1591,35.49774146838701
1592,46.49904308458732
1593,36.498765951309586
1594,30.49859517694387
1595,93.50027693335721
1596,52.49799156625135
1597,98.50040410572159
1598,4.497753112917009
1599,60.49811553732023
1600,90.49860273175194
1601,38.49882204720263
1602,8.497907371915197
1603,26.497620132819915
1604,95.50032787016242
1605,91.49861943213766
1606,67.49822642186855
1607,47.49907038461992
1608,31.497686293387044
1609,64.49817865105642
1610,96.50035330428092
1611,72.49830679709017
1612,41.49890552494009
1613,11.498011856976877
1614,40.49781270374678
1615,32.498652553941696
1616,59.498099869411114
1617,19.498268626140483
1618,20.497546161879974
1619,0.49750020521679517
1620,45.499015717072496
1621,88.49856940536395
1622,37.4987940460327
1623,19.498268626140483
1624,38.49882204720263
1625,93.50027693335721
1626,69.49965733011427
1627,83.5000207758591
1628,48.49793088308929
1629,47.49907038461992
1630,88.5001491736787
1631,75.49835544192753
1632,40.49887778332731
1633,55.49803767465088
1634,44.49898827981309
1635,38.49882204720263
1636,46.49904308458732
1637,2.4974233776156325
1638,61.498131250526676
1639,76.49837172258212
1640,40.49887778332731
1641,7.497425309545312
1642,20.498299286873866
1643,89.4985860560218
1644,64.49817865105642
1645,89.50017477493685
1646,49.499124790697756
1647,39.49884995848892
1648,84.50004650916262
1649,68.4982424234249
1650,47.49907038461992
1651,56.49805314928776
1652,0.49750020521679517
1653,9.497437733036564
1654,70.49968350620136
1655,10.497445194901726
1656,52.49799156625135
1657,24.49759472466116
1658,47.49907038461992
1659,10.497445194901726
1660,16.498175028281274
1661,47.49791586586624
1662,26.497620132819915
1663,66.49821045869888
1664,53.498006881658014
1665,91.50022590265304
1666,72.49830679709017
1667,96.50035330428092
1668,13.497471248279998
1669,57.498068674161594
1670,19.497534570697344
1671,43.49896077041751
1672,83.49848654360349
1673,90.49860273175194
1674,51.499178951161
1675,44.49787121492503
1676,68.49963111729753
1677,88.5001491736787
1678,3.4977094251187615
1679,91.50022590265304
1680,78.49840437859487
1681,33.498681065116365
1682,50.49796110553124
1683,23.498389920540788
1684,72.49973575129626
1685,12.498045400768763
1686,0.49750020521679517
1687,36.49775552810045
1688,14.497480913840189
1689,20.498299286873866
1690,57.498068674161594
1691,7.497870864300365
1692,57.49934009548469
1693,15.49749098189842
1694,34.49772751036184
1695,32.4976999178043
1696,85.50007221512212
1697,31.497686293387044
1698,91.49861943213766
1699,89.50017477493685
1700,35.49873775910701
1701,81.49845359040843
1702,25.497607344496473
1703,41.49890552494009
1704,59.499393404067185
1705,78.49989168128769
1706,51.499178951161
1707,71.49829065012734
1708,16.49750141280851
1709,8.497431053846494
1710,10.49797773469199
1711,15.49749098189842
1712,71.4997096463431
1713,90.49860273175194
1714,20.497546161879974
1715,69.49825846252415
1716,34.49772751036184
1717,74.49833919368403
1718,60.49941998807411
1719,38.497783936039404
1720,3.4974177410628644
1721,58.4993667736063
1722,58.498084247956015
1723,94.49866967722967
1724,65.4981945347916
1725,45.499015717072496
1726,60.49941998807411
1727,8.497431053846494
1728,43.49896077041751
1729,79.49991755905984
1730,8.497907371915197
1731,0.49750020521679517
1732,34.49772751036184
1733,31.497686293387044
1734,97.5003787160189
1735,97.49872013026783
1736,83.5000207758591
1737,22.497570034214238
1738,51.499178951161
1739,56.49805314928776
1740,61.498131250526676
1741,16.498175028281274
1742,78.49840437859487
1743,38.49882204720263
1744,40.49781270374678
1745,27.49763307999911
1746,69.49825846252415
1747,21.498329712071577
1748,46.497900913982825
1749,82.49847005283067
1750,81.49996922522213
1751,39.49884995848892
1752,92.49863615677363
1753,25.497607344496473
1754,11.498011856976877
1755,94.50030241330914
1756,13.498078437061745
1757,78.49989168128769
1758,37.4987940460327
1759,63.49949947270376
1760,19.497534570697344
1761,92.50025142993304
1762,54.498022251627454
1763,22.497570034214238
1764,53.498006881658014
1765,56.49931336844251
1766,1.497437129240706
1767,9.497942944641137
1768,44.49898827981309
1769,81.49996922522213
1770,77.49986577295631
1771,74.49978785853445
1772,44.49787121492503
1773,26.49847882742998
1774,36.498765951309586
1775,94.49866967722967
1776,46.49904308458732
1777,53.499232880324215
1778,93.50027693335721
1779,18.498237711012425
1780,35.49774146838701
1781,50.49796110553124
1782,56.49805314928776
1783,82.49847005283067
1784,87.50012354691964
1785,19.498268626140483
1786,91.50022590265304
1787,34.498709465216166
1788,53.498006881658014
1789,90.49860273175194
1790,81.49996922522213
1791,59.499393404067185
1792,2.4974233776156325
1793,94.50030241330914
1794,61.498131250526676
1795,62.4981470079211
1796,90.49860273175194
1797,69.49965733011427
1798,59.498099869411114
1799,77.49986577295631
1800,39.497798276669144
1801,48.49793088308929
1802,12.49746203265697
1803,38.49882204720263
1804,26.49847882742998
1805,14.498111023417565
1806,96.49870329008981
1807,76.49983983346841
1808,55.499286591163376
1809,69.49825846252415
1810,86.5000978942187
1811,58.4993667736063
1812,1.497437129240706
1813,36.49775552810045
1814,30.497672790970082
1815,81.49996922522213
1816,68.49963111729753
1817,7.497870864300365
1818,58.498084247956015
1819,53.499232880324215
1820,2.497661536649983
1821,34.498709465216166
1822,66.49957857819155
1823,36.498765951309586
1824,73.49832297851096
1825,90.50020035112273
1826,49.49794596362043
1827,67.49960486693784
1828,50.49915190070299
1829,6.497420709190942
1830,80.49994340685119
1831,13.498078437061745
1832,31.497686293387044
1833,26.497620132819915
1834,21.498329712071577
1835,48.49793088308929
1836,0.49750020521679517
1837,13.498078437061745
1838,37.49776968529332
1839,19.498268626140483
1840,75.499813862207
1841,51.49797630698923
1842,71.49829065012734
1843,53.498006881658014
1844,28.497646177285915
1845,8.497431053846494
1846,21.49755798859827
1847,34.498709465216166
1848,70.49827453835309
1849,95.50032787016242
1850,36.49775552810045
1851,87.50012354691964
1852,37.49776968529332
1853,76.49983983346841
1854,64.49952588200195
1855,54.498022251627454
1856,48.49909761931287
1857,2.4974233776156325
1858,54.49925976227079
1859,94.50030241330914
1860,10.497445194901726
1861,78.49989168128769
1862,69.49825846252415
1863,65.4981945347916
1864,20.497546161879974
1865,48.49909761931287
1866,63.49949947270376
1867,45.49788602958165
1868,44.49898827981309
1869,72.49973575129626
1870,49.49794596362043
1871,73.4997618217915
1872,8.497431053846494
1873,36.498765951309586
1874,95.50032787016242
1875,78.49989168128769
1876,93.49865290526557
1877,38.497783936039404
1878,60.49811553732023
1879,34.49772751036184
1880,59.499393404067185
1881,77.49986577295631
1882,60.49941998807411
1883,85.50007221512212
1884,26.497620132819915
1885,62.4981470079211
1886,1.4976055331088964
1887,61.499446526783636
1888,10.497445194901726
1889,93.49865290526557
1890,92.49863615677363
1891,63.49816280843861
1892,22.497570034214238
1893,79.49991755905984
1894,44.49787121492503
1895,26.49847882742998
1896,60.49941998807411
1897,76.49983983346841
1898,33.498681065116365
1899,64.49817865105642
1900,26.497620132819915
1901,57.49934009548469
1902,94.50030241330914
1903,62.4981470079211
1904,36.498765951309586
1905,4.497416305180629
1906,98.49873699248114
1907,66.49957857819155
1908,46.49904308458732
1909,44.49898827981309
1910,26.497620132819915
1911,3.4974177410628644
1912,60.49941998807411
1913,45.499015717072496
1914,17.497512173034742
1915,55.49803767465088
1916,44.49787121492503
1917,74.49833919368403
1918,74.49978785853445
1919,26.497620132819915
1920,10.49797773469199
1921,41.49782721405
1922,5.4977941162553
1923,19.498268626140483
1924,87.49855278020704
1925,79.49842075273872
1926,78.49989168128769
1927,69.49825846252415
1928,59.499393404067185
1929,72.49973575129626
1930,91.50022590265304
1931,15.498143207275358
1932,94.50030241330914
1933,73.4997618217915
1934,66.49957857819155
1935,34.49772751036184
1936,74.49833919368403
1937,78.49840437859487
1938,76.49837172258212
1939,50.49796110553124
1940,37.49776968529332
1941,58.498084247956015
1942,68.49963111729753
1943,89.50017477493685
1944,70.49968350620136
1945,48.49793088308929
1946,54.498022251627454
1947,95.50032787016242
1948,44.49787121492503
1949,4.497416305180629
1950,63.49816280843861
1951,96.49870329008981
1952,39.49884995848892
1953,88.49856940536395
1954,66.49957857819155
1955,2.497661536649983
1956,47.49907038461992
1957,87.49855278020704
1958,71.49829065012734
1959,60.49811553732023
1960,83.49848654360349
1961,75.499813862207
1962,86.5000978942187
1963,89.4985860560218
1964,88.49856940536395
1965,19.497534570697344
1966,36.498765951309586
1967,60.49811553732023
1968,29.498566299291152
1969,21.498329712071577
1970,36.498765951309586
1971,72.49973575129626
1972,46.497900913982825
1973,14.497480913840189
1974,72.49973575129626
1975,92.50025142993304
1976,55.499286591163376
1977,75.49835544192753
1978,87.50012354691964
1979,73.49832297851096
1980,76.49983983346841
1981,76.49983983346841
1982,82.49847005283067
1983,85.50007221512212
1984,5.4974175537583525
1985,17.497512173034742
